installment_id,disbursement_id,installment_number,due_date,due_amount,paid_at,paid_amount
INST_0001521,DISB_000122,3,2025-07-17,44591.67,2025-07-14,44591.67
INST_0001522,DISB_000122,4,2025-08-16,44591.67,2025-08-13,44591.67
INST_0001523,DISB_000122,5,2025-09-15,44591.67,2025-09-10,44591.67
INST_0001524,DISB_000122,6,2025-10-15,44591.67,2025-10-14,44591.67
INST_0001525,DISB_000122,7,2025-11-14,44591.67,2025-11-11,44591.67
INST_0001526,DISB_000122,8,2025-12-14,44591.67,2025-12-12,44591.67
INST_0001527,DISB_000122,9,2026-01-13,44591.67,2026-01-08,44591.67
INST_0001528,DISB_000122,10,2026-02-12,44591.67,,
INST_0001529,DISB_000122,11,2026-03-14,44591.67,,
INST_0001530,DISB_000122,12,2026-04-13,44591.67,,
INST_0001531,DISB_000122,13,2026-05-13,44591.67,,
INST_0001532,DISB_000122,14,2026-06-12,44591.67,,
INST_0001533,DISB_000122,15,2026-07-12,44591.67,,
INST_0001534,DISB_000122,16,2026-08-11,44591.67,,
INST_0001535,DISB_000122,17,2026-09-10,44591.67,,
INST_0001536,DISB_000122,18,2026-10-10,44591.67,,
INST_0001537,DISB_000122,19,2026-11-09,44591.67,,
INST_0001538,DISB_000122,20,2026-12-09,44591.67,,
INST_0001539,DISB_000122,21,2027-01-08,44591.67,,
INST_0001540,DISB_000122,22,2027-02-07,44591.67,,
INST_0001541,DISB_000122,23,2027-03-09,44591.67,,
INST_0001542,DISB_000122,24,2027-04-08,44591.67,,
INST_0001543,DISB_000123,1,2025-08-12,15603.61,2025-08-11,15603.61
INST_0001544,DISB_000123,2,2025-09-11,15603.61,2025-09-11,15603.61
INST_0001545,DISB_000123,3,2025-10-11,15603.61,2025-10-10,15603.61
INST_0001546,DISB_000123,4,2025-11-10,15603.61,2025-11-07,15603.61
INST_0001547,DISB_000123,5,2025-12-10,15603.61,2025-12-05,15603.61
INST_0001548,DISB_000123,6,2026-01-09,15603.61,2026-01-08,15603.61
INST_0001549,DISB_000123,7,2026-02-08,15603.61,,
INST_0001550,DISB_000123,8,2026-03-10,15603.61,,
INST_0001551,DISB_000123,9,2026-04-09,15603.61,,
INST_0001552,DISB_000124,1,2025-04-09,39114.17,2025-04-15,39114.17
INST_0001553,DISB_000124,2,2025-05-09,39114.17,2025-05-08,39114.17
INST_0001554,DISB_000124,3,2025-06-08,39114.17,2025-06-05,39114.17
INST_0001555,DISB_000125,1,2025-04-10,18229.0,2025-04-10,18229.0
INST_0001556,DISB_000125,2,2025-05-10,18229.0,2025-05-06,18229.0
INST_0001557,DISB_000125,3,2025-06-09,18229.0,2025-07-13,18229.0
INST_0001558,DISB_000125,4,2025-07-09,18229.0,2025-07-05,18229.0
INST_0001559,DISB_000125,5,2025-08-08,18229.0,2025-08-08,18229.0
INST_0001560,DISB_000125,6,2025-09-07,18229.0,2025-09-05,18229.0
INST_0001561,DISB_000125,7,2025-10-07,18229.0,2025-10-02,18229.0
INST_0001562,DISB_000125,8,2025-11-06,18229.0,2025-11-05,18229.0
INST_0001563,DISB_000125,9,2025-12-06,18229.0,2025-12-01,18229.0
INST_0001564,DISB_000125,10,2026-01-05,18229.0,2026-01-02,18229.0
INST_0001565,DISB_000125,11,2026-02-04,18229.0,,
INST_0001566,DISB_000125,12,2026-03-06,18229.0,,
INST_0001567,DISB_000125,13,2026-04-05,18229.0,,
INST_0001568,DISB_000125,14,2026-05-05,18229.0,,
INST_0001569,DISB_000125,15,2026-06-04,18229.0,,
INST_0001570,DISB_000125,16,2026-07-04,18229.0,,
INST_0001571,DISB_000125,17,2026-08-03,18229.0,,
INST_0001572,DISB_000125,18,2026-09-02,18229.0,,
INST_0001573,DISB_000126,1,2026-01-20,14234.17,,
INST_0001574,DISB_000126,2,2026-02-19,14234.17,,
INST_0001575,DISB_000126,3,2026-03-21,14234.17,,
INST_0001576,DISB_000126,4,2026-04-20,14234.17,,
INST_0001577,DISB_000126,5,2026-05-20,14234.17,,
INST_0001578,DISB_000126,6,2026-06-19,14234.17,,
INST_0001579,DISB_000126,7,2026-07-19,14234.17,,
INST_0001580,DISB_000126,8,2026-08-18,14234.17,,
INST_0001581,DISB_000126,9,2026-09-17,14234.17,,
INST_0001582,DISB_000126,10,2026-10-17,14234.17,,
INST_0001583,DISB_000126,11,2026-11-16,14234.17,,
INST_0001584,DISB_000126,12,2026-12-16,14234.17,,
INST_0001585,DISB_000127,1,2025-10-24,119305.0,2025-11-11,119305.0
INST_0001586,DISB_000127,2,2025-11-23,119305.0,2025-11-19,119305.0
INST_0001587,DISB_000127,3,2025-12-23,119305.0,2025-12-19,119305.0
INST_0001588,DISB_000128,1,2025-09-09,22139.44,2025-09-04,22139.44
INST_0001589,DISB_000128,2,2025-10-09,22139.44,2025-10-06,22139.44
INST_0001590,DISB_000128,3,2025-11-08,22139.44,2025-11-04,22139.44
INST_0001591,DISB_000128,4,2025-12-08,22139.44,2025-12-03,22139.44
INST_0001592,DISB_000128,5,2026-01-07,22139.44,,
INST_0001593,DISB_000128,6,2026-02-06,22139.44,,
INST_0001594,DISB_000128,7,2026-03-08,22139.44,,
INST_0001595,DISB_000128,8,2026-04-07,22139.44,,
INST_0001596,DISB_000128,9,2026-05-07,22139.44,,
INST_0001597,DISB_000128,10,2026-06-06,22139.44,,
INST_0001598,DISB_000128,11,2026-07-06,22139.44,,
INST_0001599,DISB_000128,12,2026-08-05,22139.44,,
INST_0001600,DISB_000128,13,2026-09-04,22139.44,,
INST_0001601,DISB_000128,14,2026-10-04,22139.44,,
INST_0001602,DISB_000128,15,2026-11-03,22139.44,,
INST_0001603,DISB_000128,16,2026-12-03,22139.44,,
INST_0001604,DISB_000128,17,2027-01-02,22139.44,,
INST_0001605,DISB_000128,18,2027-02-01,22139.44,,
INST_0001606,DISB_000129,1,2026-01-19,83281.67,,
INST_0001607,DISB_000129,2,2026-02-18,83281.67,,
INST_0001608,DISB_000129,3,2026-03-20,83281.67,,
INST_0001609,DISB_000130,1,2025-10-21,91487.5,2025-10-21,91487.5
INST_0001610,DISB_000130,2,2025-11-20,91487.5,2025-11-20,91487.5
INST_0001611,DISB_000130,3,2025-12-20,91487.5,2025-12-20,91487.5
INST_0001612,DISB_000130,4,2026-01-19,91487.5,,
INST_0001613,DISB_000130,5,2026-02-18,91487.5,,
INST_0001614,DISB_000130,6,2026-03-20,91487.5,,
INST_0001615,DISB_000130,7,2026-04-19,91487.5,,
INST_0001616,DISB_000130,8,2026-05-19,91487.5,,
INST_0001617,DISB_000130,9,2026-06-18,91487.5,,
INST_0001618,DISB_000130,10,2026-07-18,91487.5,,
INST_0001619,DISB_000130,11,2026-08-17,91487.5,,
INST_0001620,DISB_000130,12,2026-09-16,91487.5,,
INST_0001621,DISB_000131,1,2025-07-25,44545.5,2025-07-20,44545.5
INST_0001622,DISB_000131,2,2025-08-24,44545.5,2025-08-23,44545.5
INST_0001623,DISB_000131,3,2025-09-23,44545.5,2025-09-23,44545.5
INST_0001624,DISB_000131,4,2025-10-23,44545.5,2025-10-20,44545.5
INST_0001625,DISB_000131,5,2025-11-22,44545.5,2025-11-17,44545.5
INST_0001626,DISB_000131,6,2025-12-22,44545.5,2026-01-23,44545.5
INST_0001627,DISB_000131,7,2026-01-21,44545.5,,
INST_0001628,DISB_000131,8,2026-02-20,44545.5,,
INST_0001629,DISB_000131,9,2026-03-22,44545.5,,
INST_0001630,DISB_000131,10,2026-04-21,44545.5,,
INST_0001631,DISB_000131,11,2026-05-21,44545.5,,
INST_0001632,DISB_000131,12,2026-06-20,44545.5,,
INST_0001633,DISB_000132,1,2025-02-17,63974.44,2025-02-13,63974.44
INST_0001634,DISB_000132,2,2025-03-19,63974.44,2025-03-19,63974.44
INST_0001635,DISB_000132,3,2025-04-18,63974.44,2025-04-15,63974.44
INST_0001636,DISB_000132,4,2025-05-18,63974.44,,
INST_0001637,DISB_000132,5,2025-06-17,63974.44,2025-06-12,63974.44
INST_0001638,DISB_000132,6,2025-07-17,63974.44,2025-07-15,63974.44
INST_0001639,DISB_000132,7,2025-08-16,63974.44,2025-08-14,63974.44
INST_0001640,DISB_000132,8,2025-09-15,63974.44,2025-09-14,63974.44
INST_0001641,DISB_000132,9,2025-10-15,63974.44,2025-10-11,63974.44
INST_0001642,DISB_000133,1,2025-10-30,46750.0,2025-10-26,46750.0
INST_0001643,DISB_000133,2,2025-11-29,46750.0,,
INST_0001644,DISB_000133,3,2025-12-29,46750.0,2025-12-25,46750.0
INST_0001645,DISB_000133,4,2026-01-28,46750.0,,
INST_0001646,DISB_000133,5,2026-02-27,46750.0,,
INST_0001647,DISB_000133,6,2026-03-29,46750.0,,
INST_0001648,DISB_000133,7,2026-04-28,46750.0,,
INST_0001649,DISB_000133,8,2026-05-28,46750.0,,
INST_0001650,DISB_000133,9,2026-06-27,46750.0,,
INST_0001651,DISB_000133,10,2026-07-27,46750.0,,
INST_0001652,DISB_000133,11,2026-08-26,46750.0,,
INST_0001653,DISB_000133,12,2026-09-25,46750.0,,
INST_0001654,DISB_000133,13,2026-10-25,46750.0,,
INST_0001655,DISB_000133,14,2026-11-24,46750.0,,
INST_0001656,DISB_000133,15,2026-12-24,46750.0,,
INST_0001657,DISB_000133,16,2027-01-23,46750.0,,
INST_0001658,DISB_000133,17,2027-02-22,46750.0,,
INST_0001659,DISB_000133,18,2027-03-24,46750.0,,
INST_0001660,DISB_000133,19,2027-04-23,46750.0,,
INST_0001661,DISB_000133,20,2027-05-23,46750.0,,
INST_0001662,DISB_000133,21,2027-06-22,46750.0,,
INST_0001663,DISB_000133,22,2027-07-22,46750.0,,
INST_0001664,DISB_000133,23,2027-08-21,46750.0,,
INST_0001665,DISB_000133,24,2027-09-20,46750.0,,
INST_0001666,DISB_000134,1,2025-05-27,10580.83,2025-05-24,10580.83
INST_0001667,DISB_000134,2,2025-06-26,10580.83,2025-06-24,10580.83
INST_0001668,DISB_000134,3,2025-07-26,10580.83,,
INST_0001669,DISB_000134,4,2025-08-25,10580.83,2025-08-24,10580.83
INST_0001670,DISB_000134,5,2025-09-24,10580.83,2025-09-19,10580.83
INST_0001671,DISB_000134,6,2025-10-24,10580.83,2025-10-25,10580.83
INST_0001672,DISB_000134,7,2025-11-23,10580.83,2025-11-22,10580.83
INST_0001673,DISB_000134,8,2025-12-23,10580.83,2025-12-23,10580.83
INST_0001674,DISB_000134,9,2026-01-22,10580.83,,
INST_0001675,DISB_000134,10,2026-02-21,10580.83,,
INST_0001676,DISB_000134,11,2026-03-23,10580.83,,
INST_0001677,DISB_000134,12,2026-04-22,10580.83,,
INST_0001678,DISB_000134,13,2026-05-22,10580.83,,
INST_0001679,DISB_000134,14,2026-06-21,10580.83,,
INST_0001680,DISB_000134,15,2026-07-21,10580.83,,
INST_0001681,DISB_000134,16,2026-08-20,10580.83,,
INST_0001682,DISB_000134,17,2026-09-19,10580.83,,
INST_0001683,DISB_000134,18,2026-10-19,10580.83,,
INST_0001684,DISB_000134,19,2026-11-18,10580.83,,
INST_0001685,DISB_000134,20,2026-12-18,10580.83,,
INST_0001686,DISB_000134,21,2027-01-17,10580.83,,
INST_0001687,DISB_000134,22,2027-02-16,10580.83,,
INST_0001688,DISB_000134,23,2027-03-18,10580.83,,
INST_0001689,DISB_000134,24,2027-04-17,10580.83,,
INST_0001690,DISB_000135,1,2025-09-19,61998.75,,
INST_0001691,DISB_000135,2,2025-10-19,61998.75,2025-10-14,61998.75
INST_0001692,DISB_000135,3,2025-11-18,61998.75,2025-11-13,61998.75
INST_0001693,DISB_000135,4,2025-12-18,61998.75,2025-12-15,61998.75
INST_0001694,DISB_000135,5,2026-01-17,61998.75,,
INST_0001695,DISB_000135,6,2026-02-16,61998.75,,
INST_0001696,DISB_000136,1,2025-12-03,168881.25,2025-12-03,168881.25
INST_0001697,DISB_000136,2,2026-01-02,168881.25,2025-12-29,168881.25
INST_0001698,DISB_000136,3,2026-02-01,168881.25,,
INST_0001699,DISB_000136,4,2026-03-03,168881.25,,
INST_0001700,DISB_000136,5,2026-04-02,168881.25,,
INST_0001701,DISB_000136,6,2026-05-02,168881.25,,
INST_0001702,DISB_000137,1,2025-11-05,29455.0,2025-11-03,29455.0
INST_0001703,DISB_000137,2,2025-12-05,29455.0,2025-12-04,29455.0
INST_0001704,DISB_000137,3,2026-01-04,29455.0,2026-01-04,29455.0
INST_0001705,DISB_000137,4,2026-02-03,29455.0,,
INST_0001706,DISB_000137,5,2026-03-05,29455.0,,
INST_0001707,DISB_000137,6,2026-04-04,29455.0,,
INST_0001708,DISB_000137,7,2026-05-04,29455.0,,
INST_0001709,DISB_000137,8,2026-06-03,29455.0,,
INST_0001710,DISB_000137,9,2026-07-03,29455.0,,
INST_0001711,DISB_000137,10,2026-08-02,29455.0,,
INST_0001712,DISB_000137,11,2026-09-01,29455.0,,
INST_0001713,DISB_000137,12,2026-10-01,29455.0,,
INST_0001714,DISB_000137,13,2026-10-31,29455.0,,
INST_0001715,DISB_000137,14,2026-11-30,29455.0,,
INST_0001716,DISB_000137,15,2026-12-30,29455.0,,
INST_0001717,DISB_000137,16,2027-01-29,29455.0,,
INST_0001718,DISB_000137,17,2027-02-28,29455.0,,
INST_0001719,DISB_000137,18,2027-03-30,29455.0,,
INST_0001720,DISB_000137,19,2027-04-29,29455.0,,
INST_0001721,DISB_000137,20,2027-05-29,29455.0,,
INST_0001722,DISB_000137,21,2027-06-28,29455.0,,
INST_0001723,DISB_000137,22,2027-07-28,29455.0,,
INST_0001724,DISB_000137,23,2027-08-27,29455.0,,
INST_0001725,DISB_000137,24,2027-09-26,29455.0,,
INST_0001726,DISB_000138,1,2025-04-20,42570.0,,
INST_0001727,DISB_000138,2,2025-05-20,42570.0,2025-05-17,42570.0
INST_0001728,DISB_000138,3,2025-06-19,42570.0,2025-06-17,42570.0
INST_0001729,DISB_000138,4,2025-07-19,42570.0,2025-07-16,42570.0
INST_0001730,DISB_000138,5,2025-08-18,42570.0,,
INST_0001731,DISB_000138,6,2025-09-17,42570.0,2025-09-12,42570.0
INST_0001732,DISB_000138,7,2025-10-17,42570.0,2025-10-17,42570.0
INST_0001733,DISB_000138,8,2025-11-16,42570.0,2025-11-16,42570.0
INST_0001734,DISB_000138,9,2025-12-16,42570.0,2025-12-14,42570.0
INST_0001735,DISB_000138,10,2026-01-15,42570.0,2026-01-11,42570.0
INST_0001736,DISB_000138,11,2026-02-14,42570.0,,
INST_0001737,DISB_000138,12,2026-03-16,42570.0,,
INST_0001738,DISB_000138,13,2026-04-15,42570.0,,
INST_0001739,DISB_000138,14,2026-05-15,42570.0,,
INST_0001740,DISB_000138,15,2026-06-14,42570.0,,
INST_0001741,DISB_000138,16,2026-07-14,42570.0,,
INST_0001742,DISB_000138,17,2026-08-13,42570.0,,
INST_0001743,DISB_000138,18,2026-09-12,42570.0,,
INST_0001744,DISB_000138,19,2026-10-12,42570.0,,
INST_0001745,DISB_000138,20,2026-11-11,42570.0,,
INST_0001746,DISB_000138,21,2026-12-11,42570.0,,
INST_0001747,DISB_000138,22,2027-01-10,42570.0,,
INST_0001748,DISB_000138,23,2027-02-09,42570.0,,
INST_0001749,DISB_000138,24,2027-03-11,42570.0,,
INST_0001750,DISB_000139,1,2026-01-16,20605.42,,
INST_0001751,DISB_000139,2,2026-02-15,20605.42,,
INST_0001752,DISB_000139,3,2026-03-17,20605.42,,
INST_0001753,DISB_000140,1,2025-06-03,61964.44,2025-05-30,61964.44
INST_0001754,DISB_000140,2,2025-07-03,61964.44,2025-06-30,61964.44
INST_0001755,DISB_000140,3,2025-08-02,61964.44,2025-07-29,61964.44
INST_0001756,DISB_000140,4,2025-09-01,61964.44,2025-08-27,61964.44
INST_0001757,DISB_000140,5,2025-10-01,61964.44,2025-11-01,61964.44
INST_0001758,DISB_000140,6,2025-10-31,61964.44,2025-10-31,61964.44
INST_0001759,DISB_000140,7,2025-11-30,61964.44,2025-11-29,61964.44
INST_0001760,DISB_000140,8,2025-12-30,61964.44,2025-12-26,61964.44
INST_0001761,DISB_000140,9,2026-01-29,61964.44,,
INST_0001762,DISB_000141,1,2025-03-03,116957.5,2025-03-02,116957.5
INST_0001763,DISB_000141,2,2025-04-02,116957.5,2025-04-02,116957.5
INST_0001764,DISB_000141,3,2025-05-02,116957.5,2025-05-02,116957.5
INST_0001765,DISB_000142,1,2025-11-25,84655.56,2025-11-22,84655.56
INST_0001766,DISB_000142,2,2025-12-25,84655.56,2025-12-22,84655.56
INST_0001767,DISB_000142,3,2026-01-24,84655.56,,
INST_0001768,DISB_000142,4,2026-02-23,84655.56,,
INST_0001769,DISB_000142,5,2026-03-25,84655.56,,
INST_0001770,DISB_000142,6,2026-04-24,84655.56,,
INST_0001771,DISB_000142,7,2026-05-24,84655.56,,
INST_0001772,DISB_000142,8,2026-06-23,84655.56,,
INST_0001773,DISB_000142,9,2026-07-23,84655.56,,
INST_0001774,DISB_000143,1,2025-05-10,65380.0,2025-05-06,65380.0
INST_0001775,DISB_000143,2,2025-06-09,65380.0,2025-06-08,65380.0
INST_0001776,DISB_000143,3,2025-07-09,65380.0,2025-07-06,65380.0
INST_0001777,DISB_000144,1,2025-09-01,22846.5,2025-08-27,22846.5
INST_0001778,DISB_000144,2,2025-10-01,22846.5,2025-09-29,22846.5
INST_0001779,DISB_000144,3,2025-10-31,22846.5,2025-11-21,22846.5
INST_0001780,DISB_000144,4,2025-11-30,22846.5,2025-11-26,22846.5
INST_0001781,DISB_000144,5,2025-12-30,22846.5,2026-01-10,22846.5
INST_0001782,DISB_000144,6,2026-01-29,22846.5,,
INST_0001783,DISB_000144,7,2026-02-28,22846.5,,
INST_0001784,DISB_000144,8,2026-03-30,22846.5,,
INST_0001785,DISB_000144,9,2026-04-29,22846.5,,
INST_0001786,DISB_000144,10,2026-05-29,22846.5,,
INST_0001787,DISB_000144,11,2026-06-28,22846.5,,
INST_0001788,DISB_000144,12,2026-07-28,22846.5,,
INST_0001789,DISB_000144,13,2026-08-27,22846.5,,
INST_0001790,DISB_000144,14,2026-09-26,22846.5,,
INST_0001791,DISB_000144,15,2026-10-26,22846.5,,
INST_0001792,DISB_000144,16,2026-11-25,22846.5,,
INST_0001793,DISB_000144,17,2026-12-25,22846.5,,
INST_0001794,DISB_000144,18,2027-01-24,22846.5,,
INST_0001795,DISB_000144,19,2027-02-23,22846.5,,
INST_0001796,DISB_000144,20,2027-03-25,22846.5,,
INST_0001797,DISB_000144,21,2027-04-24,22846.5,,
INST_0001798,DISB_000144,22,2027-05-24,22846.5,,
INST_0001799,DISB_000144,23,2027-06-23,22846.5,,
INST_0001800,DISB_000144,24,2027-07-23,22846.5,,
INST_0001801,DISB_000145,1,2025-03-10,15117.78,,
INST_0001802,DISB_000145,2,2025-04-09,15117.78,2025-04-19,15117.78
INST_0001803,DISB_000145,3,2025-05-09,15117.78,2025-06-14,15117.78
INST_0001804,DISB_000145,4,2025-06-08,15117.78,2025-06-03,15117.78
INST_0001805,DISB_000145,5,2025-07-08,15117.78,2025-07-03,15117.78
INST_0001806,DISB_000145,6,2025-08-07,15117.78,2025-08-04,15117.78
INST_0001807,DISB_000145,7,2025-09-06,15117.78,2025-09-05,15117.78
INST_0001808,DISB_000145,8,2025-10-06,15117.78,2025-10-04,15117.78
INST_0001809,DISB_000145,9,2025-11-05,15117.78,2025-11-28,15117.78
INST_0001810,DISB_000146,1,2025-12-02,9632.64,2025-12-01,9632.64
INST_0001811,DISB_000146,2,2026-01-01,9632.64,2025-12-31,9632.64
INST_0001812,DISB_000146,3,2026-01-31,9632.64,,
INST_0001813,DISB_000146,4,2026-03-02,9632.64,,
INST_0001814,DISB_000146,5,2026-04-01,9632.64,,
INST_0001815,DISB_000146,6,2026-05-01,9632.64,,
INST_0001816,DISB_000146,7,2026-05-31,9632.64,,
INST_0001817,DISB_000146,8,2026-06-30,9632.64,,
INST_0001818,DISB_000146,9,2026-07-30,9632.64,,
INST_0001819,DISB_000147,1,2025-04-21,34144.0,2025-04-20,34144.0
INST_0001820,DISB_000147,2,2025-05-21,34144.0,,
INST_0001821,DISB_000147,3,2025-06-20,34144.0,,
INST_0001822,DISB_000147,4,2025-07-20,34144.0,2025-07-18,34144.0
INST_0001823,DISB_000147,5,2025-08-19,34144.0,2025-08-19,34144.0
INST_0001824,DISB_000147,6,2025-09-18,34144.0,2025-09-16,34144.0
INST_0001825,DISB_000147,7,2025-10-18,34144.0,2025-10-16,34144.0
INST_0001826,DISB_000147,8,2025-11-17,34144.0,,
INST_0001827,DISB_000147,9,2025-12-17,34144.0,2025-12-17,34144.0
INST_0001828,DISB_000147,10,2026-01-16,34144.0,,
INST_0001829,DISB_000147,11,2026-02-15,34144.0,,
INST_0001830,DISB_000147,12,2026-03-17,34144.0,,
INST_0001831,DISB_000148,1,2025-06-12,38647.5,2025-06-12,38647.5
INST_0001832,DISB_000148,2,2025-07-12,38647.5,2025-07-07,38647.5
INST_0001833,DISB_000148,3,2025-08-11,38647.5,2025-08-11,38647.5
INST_0001834,DISB_000148,4,2025-09-10,38647.5,,
INST_0001835,DISB_000148,5,2025-10-10,38647.5,2025-10-08,38647.5
INST_0001836,DISB_000148,6,2025-11-09,38647.5,2025-11-05,38647.5
INST_0001837,DISB_000148,7,2025-12-09,38647.5,2026-01-09,38647.5
INST_0001838,DISB_000148,8,2026-01-08,38647.5,,
INST_0001839,DISB_000148,9,2026-02-07,38647.5,,
INST_0001840,DISB_000148,10,2026-03-09,38647.5,,
INST_0001841,DISB_000148,11,2026-04-08,38647.5,,
INST_0001842,DISB_000148,12,2026-05-08,38647.5,,
INST_0001843,DISB_000149,1,2025-12-31,26515.0,2025-12-28,26515.0
INST_0001844,DISB_000149,2,2026-01-30,26515.0,,
INST_0001845,DISB_000149,3,2026-03-01,26515.0,,
INST_0001846,DISB_000149,4,2026-03-31,26515.0,,
INST_0001847,DISB_000149,5,2026-04-30,26515.0,,
INST_0001848,DISB_000149,6,2026-05-30,26515.0,,
INST_0001849,DISB_000149,7,2026-06-29,26515.0,,
INST_0001850,DISB_000149,8,2026-07-29,26515.0,,
INST_0001851,DISB_000149,9,2026-08-28,26515.0,,
INST_0001852,DISB_000149,10,2026-09-27,26515.0,,
INST_0001853,DISB_000149,11,2026-10-27,26515.0,,
INST_0001854,DISB_000149,12,2026-11-26,26515.0,,
INST_0001855,DISB_000150,1,2025-11-29,22651.25,2025-11-24,22651.25
INST_0001856,DISB_000150,2,2025-12-29,22651.25,2026-02-02,22651.25
INST_0001857,DISB_000150,3,2026-01-28,22651.25,,
INST_0001858,DISB_000150,4,2026-02-27,22651.25,,
INST_0001859,DISB_000150,5,2026-03-29,22651.25,,
INST_0001860,DISB_000150,6,2026-04-28,22651.25,,
INST_0001861,DISB_000150,7,2026-05-28,22651.25,,
INST_0001862,DISB_000150,8,2026-06-27,22651.25,,
INST_0001863,DISB_000150,9,2026-07-27,22651.25,,
INST_0001864,DISB_000150,10,2026-08-26,22651.25,,
INST_0001865,DISB_000150,11,2026-09-25,22651.25,,
INST_0001866,DISB_000150,12,2026-10-25,22651.25,,
INST_0001867,DISB_000151,1,2025-03-15,155186.67,2025-03-18,155186.67
INST_0001868,DISB_000151,2,2025-04-14,155186.67,2025-04-10,155186.67
INST_0001869,DISB_000151,3,2025-05-14,155186.67,2025-05-24,155186.67
INST_0001870,DISB_000152,1,2025-04-27,8524.17,2025-04-26,8524.17
INST_0001871,DISB_000152,2,2025-05-27,8524.17,2025-06-05,8524.17
INST_0001872,DISB_000152,3,2025-06-26,8524.17,2025-06-26,8524.17
INST_0001873,DISB_000152,4,2025-07-26,8524.17,2025-07-21,8524.17
INST_0001874,DISB_000152,5,2025-08-25,8524.17,2025-08-23,8524.17
INST_0001875,DISB_000152,6,2025-09-24,8524.17,2025-09-20,8524.17
INST_0001876,DISB_000152,7,2025-10-24,8524.17,2025-10-23,8524.17
INST_0001877,DISB_000152,8,2025-11-23,8524.17,2025-11-18,8524.17
INST_0001878,DISB_000152,9,2025-12-23,8524.17,2025-12-18,8524.17
INST_0001879,DISB_000152,10,2026-01-22,8524.17,,
INST_0001880,DISB_000152,11,2026-02-21,8524.17,,
INST_0001881,DISB_000152,12,2026-03-23,8524.17,,
INST_0001882,DISB_000153,1,2025-11-02,12226.25,2025-11-23,12226.25
INST_0001883,DISB_000153,2,2025-12-02,12226.25,2025-12-13,12226.25
INST_0001884,DISB_000153,3,2026-01-01,12226.25,,
INST_0001885,DISB_000153,4,2026-01-31,12226.25,,
INST_0001886,DISB_000153,5,2026-03-02,12226.25,,
INST_0001887,DISB_000153,6,2026-04-01,12226.25,,
INST_0001888,DISB_000153,7,2026-05-01,12226.25,,
INST_0001889,DISB_000153,8,2026-05-31,12226.25,,
INST_0001890,DISB_000153,9,2026-06-30,12226.25,,
INST_0001891,DISB_000153,10,2026-07-30,12226.25,,
INST_0001892,DISB_000153,11,2026-08-29,12226.25,,
INST_0001893,DISB_000153,12,2026-09-28,12226.25,,
INST_0001894,DISB_000153,13,2026-10-28,12226.25,,
INST_0001895,DISB_000153,14,2026-11-27,12226.25,,
INST_0001896,DISB_000153,15,2026-12-27,12226.25,,
INST_0001897,DISB_000153,16,2027-01-26,12226.25,,
INST_0001898,DISB_000153,17,2027-02-25,12226.25,,
INST_0001899,DISB_000153,18,2027-03-27,12226.25,,
INST_0001900,DISB_000154,1,2025-11-07,11539.25,2025-11-05,11539.25
INST_0001901,DISB_000154,2,2025-12-07,11539.25,2025-12-02,11539.25
INST_0001902,DISB_000154,3,2026-01-06,11539.25,2026-01-01,11539.25
INST_0001903,DISB_000154,4,2026-02-05,11539.25,,
INST_0001904,DISB_000154,5,2026-03-07,11539.25,,
INST_0001905,DISB_000154,6,2026-04-06,11539.25,,
INST_0001906,DISB_000154,7,2026-05-06,11539.25,,
